QMean,QDev,PMean,PDev,BarMean,BarDev,etaMean,etaDev,Energy,Resa,Availability
0.06145339509605799,0.04397493509687685,130.77599978497165,94.06026429942688,19.84495879162571,10.478875051876285,0.7690115719189178,0.10554027977874411,73457.85989921696,15426.15057883556,0.666351606805293
