QMean,QDev,PMean,PDev,BarMean,BarDev,etaMean,etaDev,Energy,Resa,Availability
5.5133003960094,112.87964431766254,-0.19691292406315705,1.2642625794928428,0.13057847976641312,0.029074194366266272,-0.004272856702959891,0.010948330052801311,-1259.0033659393653,-264.3907068472667,0.0003298017067238323
