QMean,QDev,PMean,PDev,BarMean,BarDev,etaMean,etaDev,Energy,Resa,Availability
0.05445603795664705,0.019683221945080587,117.14460241636517,42.47747622985913,25.547618740611544,6.109147646235304,0.7871187243735073,0.0411092245203438,748988.0952728607,157287.50000730075,0.9162555790462767
