QMean,QDev,PMean,PDev,BarMean,BarDev,etaMean,etaDev,Energy,Resa,Availability
0.060716259687499996,0.00934949307526321,131.0701665625,21.273287713964873,27.176895625,0.30199205548260594,0.7900744075242495,0.03864727971928569,3145.6839975,660.5936394749999,1.0
