QMean,QDev,PMean,PDev,BarMean,BarDev,etaMean,etaDev,Energy,Resa,Availability
0.028255104171444917,0.008302584770838044,60.43138237022527,18.039895705252253,25.339868153390793,5.979314292780853,0.7916801734339365,0.037155200648060605,386380.54912288685,81139.91531580624,0.9186287952987268
