QMean,QDev,PMean,PDev,BarMean,BarDev,etaMean,etaDev,Energy,Resa,Availability
50.49652209691252,421.12603401523546,-0.0012912521440823325,0.025427358794732225,0.13716278787102798,0.027693238565120376,-2.4477720483245977e-05,0.00048301169891598985,-0.7253042203163711,-0.15231388626643794,0.0
